open_time,open,high,low,close,volume,close_time,qoute_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1735701300000000,3359.69000000,3359.69000000,3351.64000000,3354.51000000,1034.71910000,1735702199999999,3472181.74920300,5779,501.02430000,1681158.62084900,0
1735702200000000,3354.51000000,3357.15000000,3352.00000000,3355.95000000,876.75360000,1735703099999999,2941221.70489500,5605,412.63830000,1384123.13949300,0
1735703100000000,3355.95000000,3356.47000000,3351.00000000,3355.20000000,747.80330000,1735703999999999,2508649.44263200,4008,468.94390000,1573259.70122100,0
1735704000000000,3355.20000000,3356.61000000,3348.19000000,3349.10000000,1067.88960000,1735704899999999,3579524.36165500,5192,541.93330000,1816684.24530500,0
1735704900000000,3349.09000000,3351.69000000,3346.03000000,3348.21000000,1242.72680000,1735705799999999,4160860.84596300,5195,586.12400000,1962288.56715400,0
1735705800000000,3348.21000000,3350.36000000,3344.45000000,3345.51000000,830.87640000,1735706699999999,2780732.13993300,5485,438.67550000,1468177.80560800,0
1735706700000000,3345.51000000,3347.34000000,3339.45000000,3341.14000000,1485.15780000,1735707599999999,4967044.54741800,6469,764.94030000,2558546.36145500,0
1735707600000000,3341.14000000,3348.13000000,3340.02000000,3346.80000000,787.53810000,1735708499999999,2633907.41822600,5785,492.47320000,1646920.60345700,0
1735708500000000,3346.79000000,3351.18000000,3345.33000000,3350.01000000,691.54220000,1735709399999999,2315365.72099000,6475,458.30030000,1534555.49486300,0
1735709400000000,3350.01000000,3351.57000000,3344.32000000,3348.09000000,1004.63260000,1735710299999999,3363204.95093400,4584,480.26270000,1607951.96667400,0
1735710300000000,3348.08000000,3349.35000000,3344.88000000,3345.41000000,763.34920000,1735711199999999,2554913.44331400,4544,462.96770000,1549511.48978000,0
1735711200000000,3345.41000000,3348.00000000,3339.01000000,3341.49000000,1052.76640000,1735712099999999,3519194.34599600,6645,494.93690000,1654398.02999300,0
1735712100000000,3341.49000000,3345.33000000,3340.84000000,3344.00000000,992.83560000,1735712999999999,3319024.34819600,6087,548.40490000,1833146.24544500,0
1735713000000000,3344.00000000,3344.48000000,3336.88000000,3344.48000000,3651.98010000,1735713899999999,12203350.08880800,8216,601.08290000,2008577.64652800,0
1735713900000000,3344.49000000,3346.61000000,3342.89000000,3346.60000000,627.56700000,1735714799999999,2099126.83756500,4693,429.86170000,1437880.79506700,0
1735714800000000,3346.61000000,3346.61000000,3340.30000000,3341.26000000,3042.66300000,1735715699999999,10170379.89417400,6262,2060.90230000,6888791.76054500,0
1735715700000000,3341.26000000,3344.93000000,3339.35000000,3341.59000000,862.27450000,1735716599999999,2881853.48461700,5500,484.50220000,1619250.61616800,0
1735716600000000,3341.58000000,3345.47000000,3341.03000000,3344.02000000,718.10430000,1735717499999999,2400825.56016700,3558,437.30130000,1462090.17641200,0
1735717500000000,3344.03000000,3350.49000000,3343.31000000,3347.12000000,1246.37930000,1735718399999999,4172009.29464600,4489,956.31950000,3201348.93654500,0
1735718400000000,3347.11000000,3348.84000000,3345.00000000,3347.23000000,700.26920000,1735719299999999,2343472.07556300,4774,269.81850000,902973.41990200,0
1735719300000000,3347.23000000,3348.30000000,3331.56000000,3337.85000000,2619.06980000,1735720199999999,8741645.90128700,13043,1071.32000000,3575619.68476200,0
1735720200000000,3337.85000000,3342.66000000,3336.84000000,3339.69000000,2298.97640000,1735721099999999,7678957.19453200,15038,1026.35350000,3427902.93063400,0
1735721100000000,3339.70000000,3340.10000000,3333.30000000,3337.01000000,2851.65970000,1735721999999999,9514692.35851400,13197,1470.44340000,4905938.71826400,0
1735722000000000,3337.00000000,3341.00000000,3330.90000000,3334.29000000,1999.09410000,1735722899999999,6668499.10406400,15036,1046.75590000,3491323.12962300,0
1735722900000000,3334.30000000,3334.35000000,3313.88000000,3322.34000000,13264.52810000,1735723799999999,44050932.92695100,39995,5788.60800000,19223255.64910300,0
1735723800000000,3322.38000000,3329.25000000,3319.60000000,3327.16000000,1827.25940000,1735724699999999,6075068.75583000,17215,817.40840000,2717439.39337000,0
1735724700000000,3327.16000000,3335.00000000,3324.22000000,3334.64000000,1631.81080000,1735725599999999,5434921.14829700,11176,861.47660000,2869941.06206400,0
1735725600000000,3334.83000000,3338.82000000,3328.55000000,3330.10000000,1670.79860000,1735726499999999,5570661.37082900,10512,617.44440000,2059526.58242000,0
1735726500000000,3330.10000000,3336.40000000,3329.58000000,3332.96000000,2054.68600000,1735727399999999,6846905.73787800,9115,749.95120000,2499721.72813200,0
1735727400000000,3332.96000000,3337.29000000,3328.60000000,3330.92000000,874.72750000,1735728299999999,2915715.18240400,8742,371.68040000,1238953.66435000,0
1735728300000000,3330.92000000,3331.98000000,3325.70000000,3326.69000000,1094.73810000,1735729199999999,3644454.57155200,8987,384.84860000,1281251.81115800,0
1735729200000000,3326.69000000,3330.55000000,3323.71000000,3329.52000000,1961.28510000,1735730099999999,6527369.46714300,12989,1345.68990000,4479114.97903500,0
1735730100000000,3329.51000000,3335.60000000,3329.51000000,3335.60000000,1388.54540000,1735730999999999,4627858.24393000,9381,944.60090000,3148269.94161000,0
1735731000000000,3335.60000000,3342.80000000,3334.41000000,3342.75000000,2163.17530000,1735731899999999,7221362.57894000,10466,1460.48920000,4875513.54243800,0
1735731900000000,3342.76000000,3348.35000000,3339.81000000,3341.00000000,1219.57690000,1735732799999999,4077866.33235700,11195,664.94420000,2223238.92835200,0
1735732800000000,3341.01000000,3344.27000000,3338.58000000,3341.82000000,958.73630000,1735733699999999,3204459.92946100,8377,478.70490000,1599974.64801600,0
1735733700000000,3341.81000000,3351.54000000,3341.57000000,3350.75000000,2065.99020000,1735734599999999,6915903.61952700,11987,1380.68770000,4622026.31663800,0
1735734600000000,3350.74000000,3352.31000000,3344.93000000,3347.62000000,1897.36370000,1735735499999999,6355069.41307100,9818,953.66280000,3194379.08303700,0
1735735500000000,3347.63000000,3348.74000000,3344.32000000,3347.46000000,944.80510000,1735736399999999,3161618.92733400,11470,591.88200000,1980639.54418700,0
1735736400000000,3347.46000000,3353.50000000,3337.41000000,3338.83000000,2118.93180000,1735737299999999,7091130.99103700,11042,903.81470000,3025694.30773500,0
1735737300000000,3338.83000000,3342.70000000,3332.51000000,3336.29000000,1844.41490000,1735738199999999,6153938.04791600,13252,1042.08560000,3477320.27198500,0
1735738200000000,3336.28000000,3343.74000000,3334.63000000,3337.28000000,1155.82320000,1735739099999999,3859878.72284600,7252,677.06090000,2260961.46977100,0
1735739100000000,3337.29000000,3343.77000000,3337.18000000,3343.37000000,1513.06180000,1735739999999999,5055169.38923100,10579,915.86450000,3059786.21342000,0
1735740000000000,3343.37000000,3359.37000000,3343.36000000,3348.51000000,2898.88360000,1735740899999999,9714383.15260900,30429,1601.27350000,5365888.62241000,0
1735740900000000,3348.51000000,3348.86000000,3337.28000000,3337.58000000,2567.79680000,1735741799999999,8583532.06624700,23686,868.01630000,2901877.82103800,0
1735741800000000,3337.47000000,3341.99000000,3328.20000000,3338.94000000,3038.10200000,1735742699999999,10131548.30596300,23232,1288.55220000,4298243.02526400,0
1735742700000000,3338.95000000,3349.74000000,3335.41000000,3345.86000000,2224.19880000,1735743599999999,7441554.12020400,15609,1544.39490000,5166876.58791400,0
1735743600000000,3345.86000000,3351.00000000,3333.42000000,3337.29000000,2109.88630000,1735744499999999,7057145.75897800,11320,1066.13410000,3566664.66650900,0
1735744500000000,3337.28000000,3344.39000000,3333.72000000,3338.80000000,1511.56760000,1735745399999999,5049194.33583100,10744,753.76920000,2517983.49014900,0
1735745400000000,3338.80000000,3347.34000000,3337.50000000,3347.33000000,1278.68550000,1735746299999999,4273223.63840400,14239,774.62030000,2588634.45505100,0
1735746300000000,3347.34000000,3355.91000000,3347.33000000,3352.93000000,2771.49260000,1735747199999999,9287078.45650600,25188,1650.87770000,5532311.76454100,0
1735747200000000,3352.93000000,3357.19000000,3346.69000000,3347.72000000,3325.72320000,1735748099999999,11145249.00935600,25525,1611.77490000,5402068.64423100,0
1735748100000000,3347.71000000,3349.34000000,3343.36000000,3345.07000000,1972.52210000,1735748999999999,6600630.74418600,21978,858.31280000,2871956.38580300,0
1735749000000000,3345.07000000,3346.27000000,3336.00000000,3336.32000000,2393.61420000,1735749899999999,7997553.09437100,18953,845.62070000,2825702.46442900,0
1735749900000000,3336.32000000,3339.28000000,3332.26000000,3338.68000000,2205.92750000,1735750799999999,7359802.00956900,14131,1160.11000000,3870273.61648800,0
1735750800000000,3338.68000000,3340.00000000,3329.33000000,3330.82000000,1705.42600000,1735751699999999,5685176.31060000,22118,966.22660000,3221100.07403900,0
1735751700000000,3330.82000000,3334.86000000,3323.03000000,3334.01000000,2000.27910000,1735752599999999,6658797.10547500,20243,1002.54530000,3338266.40955400,0
1735752600000000,3334.01000000,3338.95000000,3332.26000000,3337.67000000,1029.17370000,1735753499999999,3433142.51478100,12358,653.62230000,2180275.87105000,0
1735753500000000,3337.68000000,3344.81000000,3333.54000000,3343.70000000,1510.74310000,1735754399999999,5045519.24432300,10459,967.72410000,3232230.53533200,0
1735754400000000,3343.71000000,3345.00000000,3333.26000000,3334.51000000,1608.41780000,1735755299999999,5367247.11907800,13353,795.72400000,2655190.84547200,0
1735755300000000,3334.50000000,3341.27000000,3333.81000000,3338.82000000,1297.77280000,1735756199999999,4330933.60097600,12574,882.00230000,2943139.09011200,0
1735756200000000,3338.81000000,3349.96000000,3338.52000000,3348.34000000,2409.67080000,1735757099999999,8061910.75979500,18591,1236.35350000,4136263.28167200,0
1735757100000000,3348.35000000,3352.00000000,3343.68000000,3348.57000000,2256.06330000,1735757999999999,7555368.92339800,15570,1439.13560000,4819335.70146500,0
1735758000000000,3348.57000000,3354.38000000,3345.58000000,3348.48000000,2821.34010000,1735758899999999,9450041.29516000,18155,1500.73120000,5027429.37405800,0
1735758900000000,3348.47000000,3350.00000000,3343.15000000,3345.00000000,1357.88970000,1735759799999999,4543169.58246600,17729,726.38250000,2430292.44021200,0
1735759800000000,3345.00000000,3352.15000000,3337.92000000,3350.36000000,2981.87870000,1735760699999999,9976848.83886000,18344,1696.04310000,5677220.94547100,0
1735760700000000,3350.36000000,3364.14000000,3349.65000000,3356.55000000,5088.41740000,1735761599999999,17081887.57605500,28644,3203.80980000,10755180.87885800,0
1735761600000000,3356.56000000,3361.41000000,3356.08000000,3357.95000000,3635.67370000,1735762499999999,12212124.49293300,15719,2761.26080000,9274736.57928500,0
1735762500000000,3357.94000000,3362.07000000,3352.00000000,3354.25000000,1838.87500000,1735763399999999,6172393.94186600,11409,966.15670000,3242682.73540900,0
1735763400000000,3354.26000000,3357.19000000,3352.08000000,3355.19000000,1614.74810000,1735764299999999,5416766.95711600,11806,940.83920000,3156069.25856500,0
1735764300000000,3355.19000000,3362.60000000,3355.18000000,3360.40000000,1959.17130000,1735765199999999,6582353.80036500,10280,1349.22080000,4532732.63171200,0
1735765200000000,3360.41000000,3364.53000000,3353.76000000,3356.67000000,2340.96060000,1735766099999999,7862700.74879900,10704,1225.52690000,4116231.71032100,0
1735766100000000,3356.66000000,3371.39000000,3355.92000000,3367.82000000,2753.46560000,1735766999999999,9258662.42634300,14217,1402.30770000,4717642.94752900,0
1735767000000000,3367.81000000,3368.45000000,3359.64000000,3362.29000000,1532.08520000,1735767899999999,5153051.20734300,8161,771.66940000,2595242.95123900,0
1735767900000000,3362.32000000,3369.22000000,3361.76000000,3368.39000000,1656.73390000,1735768799999999,5574742.97947200,8191,931.30510000,3133664.63049200,0
1735768800000000,3368.39000000,3369.45000000,3359.00000000,3363.42000000,2002.57630000,1735769699999999,6737589.01001400,10732,816.80110000,2747541.39345900,0
1735769700000000,3363.42000000,3374.85000000,3362.67000000,3368.78000000,3274.79840000,1735770599999999,11031825.80695700,11299,2169.37210000,7307724.74283400,0
1735770600000000,3368.77000000,3369.33000000,3362.75000000,3368.52000000,3504.98260000,1735771499999999,11799231.02758400,8256,1172.25590000,3946055.20386100,0
1735771500000000,3368.52000000,3368.52000000,3359.30000000,3361.63000000,3612.76620000,1735772399999999,12159031.11127200,10143,922.52400000,3104855.63906200,0
1735772400000000,3361.63000000,3366.79000000,3356.32000000,3361.42000000,2200.56100000,1735773299999999,7398048.75171500,19364,1099.16420000,3695427.11683100,0
1735773300000000,3361.50000000,3361.50000000,3354.53000000,3356.50000000,1356.44630000,1735774199999999,4553217.45248300,14657,598.48430000,2008916.08096200,0
1735774200000000,3356.50000000,3359.71000000,3352.66000000,3359.06000000,1478.83920000,1735775099999999,4962372.52452600,13259,920.30310000,3088188.77214600,0
1735775100000000,3359.07000000,3361.99000000,3356.28000000,3360.38000000,1088.96310000,1735775999999999,3657759.25268200,8761,602.76870000,2024893.04846400,0
1735776000000000,3360.39000000,3361.59000000,3354.50000000,3361.39000000,2256.45760000,1735776899999999,7580357.71097800,14760,1116.93300000,3752648.10523600,0
1735776900000000,3361.39000000,3394.98000000,3355.47000000,3385.04000000,9000.71650000,1735777799999999,30432551.32969500,49019,4730.11080000,15990462.09056800,0
1735777800000000,3385.03000000,3395.00000000,3376.04000000,3391.36000000,6804.46600000,1735778699999999,23058744.89689700,29892,3949.32140000,13386981.42316600,0
1735778700000000,3391.35000000,3400.00000000,3385.00000000,3389.92000000,7291.80940000,1735779599999999,24762073.08419700,32535,4827.96660000,16396277.92644700,0
1735779600000000,3389.91000000,3405.60000000,3389.75000000,3399.33000000,5711.79330000,1735780499999999,19421090.90393500,29897,2397.78470000,8150069.86072400,0
1735780500000000,3399.33000000,3403.39000000,3391.50000000,3392.57000000,2021.07320000,1735781399999999,6863448.39458800,20218,853.15480000,2897585.62794300,0
1735781400000000,3392.57000000,3392.62000000,3377.72000000,3388.60000000,2879.36070000,1735782299999999,9743457.01667500,23094,1393.70720000,4715858.98656300,0
1735782300000000,3388.60000000,3389.26000000,3381.28000000,3383.92000000,1430.22810000,1735783199999999,4840400.00969600,14123,665.26850000,2251542.00396500,0
1735783200000000,3383.93000000,3392.00000000,3381.68000000,3387.95000000,1482.83080000,1735784099999999,5022958.18231700,12521,877.74600000,2973372.54932200,0
1735784100000000,3387.94000000,3393.57000000,3378.00000000,3389.16000000,1672.87310000,1735784999999999,5665132.14036400,12828,849.77900000,2877669.23072900,0
1735785000000000,3389.15000000,3390.31000000,3381.63000000,3388.04000000,1706.88250000,1735785899999999,5780061.30503500,19035,888.58520000,3008551.43852300,0
1735785900000000,3388.05000000,3398.50000000,3388.05000000,3398.49000000,1786.97580000,1735786799999999,6064975.14097100,10455,1054.71970000,3579675.00776900,0
1735786800000000,3398.49000000,3401.99000000,3387.23000000,3389.18000000,2107.72560000,1735787699999999,7154856.08097800,13431,943.63850000,3204729.77469600,0
1735787700000000,3389.17000000,3397.00000000,3388.07000000,3394.39000000,1508.40570000,1735788599999999,5118240.38163300,11105,824.21580000,2796398.64854200,0
1735788600000000,3394.38000000,3394.91000000,3387.32000000,3389.33000000,1293.60140000,1735789499999999,4386423.76274900,8915,452.80540000,1535255.77498100,0
1735789500000000,3389.32000000,3394.38000000,3388.00000000,3388.55000000,3243.29830000,1735790399999999,10997318.87166500,11543,865.47700000,2934473.84284000,0
1735790400000000,3388.54000000,3394.22000000,3388.00000000,3391.21000000,3646.77200000,1735791299999999,12365496.56998700,15544,1285.46810000,4358191.71049900,0
1735791300000000,3391.20000000,3395.13000000,3388.00000000,3389.28000000,3542.00140000,1735792199999999,12007356.37284100,11232,1780.43350000,6035040.42982700,0
1735792200000000,3389.28000000,3422.99000000,3388.01000000,3417.21000000,10515.60140000,1735793099999999,35843104.41812000,44028,6726.00870000,22924743.54707600,0
1735793100000000,3417.21000000,3427.54000000,3414.20000000,3417.69000000,3559.24130000,1735793999999999,12175845.85668600,23457,2103.99470000,7198517.17983600,0
1735794000000000,3417.69000000,3419.14000000,3403.99000000,3406.85000000,2275.35410000,1735794899999999,7758379.29471400,16263,982.73050000,3351573.29415100,0
1735794900000000,3406.84000000,3416.81000000,3404.80000000,3416.04000000,2052.24440000,1735795799999999,7002653.61300600,10527,1333.80480000,4551384.52045800,0
1735795800000000,3416.04000000,3418.25000000,3414.32000000,3417.89000000,2251.50230000,1735796699999999,7690975.63658700,11602,745.12430000,2545345.88031200,0
1735796700000000,3417.89000000,3418.04000000,3406.27000000,3412.39000000,2503.16400000,1735797599999999,8539003.44047700,13064,859.84000000,2932954.71756600,0
1735797600000000,3412.40000000,3415.68000000,3405.07000000,3407.54000000,1555.59670000,1735798499999999,5306026.25638700,13659,758.16860000,2586209.39897100,0
1735798500000000,3407.55000000,3409.00000000,3402.13000000,3403.30000000,1649.20360000,1735799399999999,5615658.44984200,12841,774.38520000,2636718.31459000,0
1735799400000000,3403.30000000,3410.18000000,3402.27000000,3409.53000000,2046.82740000,1735800299999999,6971431.90311700,13773,1230.52710000,4191348.94960500,0
1735800300000000,3409.54000000,3412.00000000,3406.44000000,3410.37000000,1512.58140000,1735801199999999,5155222.86778700,10533,545.84120000,1860397.50894500,0
1735801200000000,3410.37000000,3415.68000000,3408.79000000,3415.34000000,1930.85260000,1735802099999999,6590396.39836700,11595,1249.71820000,4265935.00520300,0
1735802100000000,3415.34000000,3420.00000000,3413.80000000,3418.05000000,2128.39140000,1735802999999999,7273086.83102200,11766,1151.52180000,3935262.43120900,0
1735803000000000,3418.04000000,3420.96000000,3416.21000000,3417.31000000,1929.20870000,1735803899999999,6595337.84272900,8791,869.26890000,2971997.04407300,0
1735803900000000,3417.31000000,3422.00000000,3414.23000000,3420.05000000,2280.65200000,1735804799999999,7794042.17154300,10084,938.93710000,3208804.61401300,0
1735804800000000,3420.06000000,3433.00000000,3420.06000000,3432.21000000,4003.11990000,1735805699999999,13717469.04125300,13963,2276.38980000,7800132.67256200,0
1735805700000000,3432.21000000,3433.00000000,3416.75000000,3418.29000000,2520.29260000,1735806599999999,8628098.15039500,14421,914.05470000,3129495.52750700,0
1735806600000000,3418.30000000,3424.45000000,3414.21000000,3424.38000000,1947.73080000,1735807499999999,6660931.64200800,12685,966.55220000,3305380.63622000,0
1735807500000000,3424.39000000,3442.62000000,3422.65000000,3437.93000000,4309.92000000,1735808399999999,14797610.42705500,24513,2760.55480000,9478655.78199800,0
1735808400000000,3437.92000000,3442.00000000,3434.40000000,3441.99000000,3134.21930000,1735809299999999,10774605.53630800,22271,1531.58170000,5265252.75364000,0
1735809300000000,3442.00000000,3445.99000000,3438.99000000,3445.46000000,3621.19460000,1735810199999999,12466352.66584800,24431,1480.63120000,5097381.04164000,0
1735810200000000,3445.47000000,3447.00000000,3438.66000000,3442.36000000,2002.48420000,1735811099999999,6893158.90178500,14125,771.68460000,2656674.16612000,0
1735811100000000,3442.35000000,3470.00000000,3439.23000000,3467.95000000,8218.00130000,1735811999999999,28408767.98628200,40014,5399.54160000,18663948.02755900,0
1735812000000000,3467.94000000,3472.97000000,3457.99000000,3458.99000000,3848.57040000,1735812899999999,13331552.92381500,26648,1928.88430000,6682467.91795400,0
1735812900000000,3459.00000000,3476.00000000,3458.99000000,3471.17000000,3386.84750000,1735813799999999,11743484.85019400,19964,1840.45370000,6381719.40253600,0
1735813800000000,3471.16000000,3475.51000000,3467.07000000,3468.27000000,3380.34750000,1735814699999999,11734102.73588100,25545,1756.55030000,6097505.73529000,0
1735814700000000,3468.27000000,3471.89000000,3463.83000000,3468.81000000,2559.78190000,1735815599999999,8875985.79347100,21067,1075.19310000,3728117.14157700,0
1735815600000000,3468.81000000,3471.96000000,3461.46000000,3463.56000000,2109.91940000,1735816499999999,7313633.78993500,19942,856.00270000,2967547.83512800,0
1735816500000000,3463.57000000,3465.55000000,3456.87000000,3465.54000000,2688.61910000,1735817399999999,9307297.70495300,16320,1024.39050000,3546260.43482300,0
1735817400000000,3465.55000000,3472.21000000,3465.21000000,3471.80000000,1683.12780000,1735818299999999,5839411.63592500,11116,889.32020000,3085310.62410400,0
1735818300000000,3471.80000000,3475.00000000,3467.88000000,3471.18000000,2043.45580000,1735819199999999,7096162.81262500,13677,829.85720000,2882101.68940800,0
1735819200000000,3471.18000000,3481.13000000,3471.18000000,3477.75000000,3543.62080000,1735820099999999,12316099.76467400,18392,2300.47930000,7995065.39147700,0
1735820100000000,3477.76000000,3480.69000000,3469.84000000,3471.74000000,3317.08620000,1735820999999999,11527053.29766900,17342,1875.50710000,6517332.42885100,0
1735821000000000,3471.74000000,3475.25000000,3465.93000000,3473.23000000,1946.81010000,1735821899999999,6757202.12601200,13903,902.14640000,3131482.62831200,0
1735821900000000,3473.22000000,3481.14000000,3473.22000000,3480.48000000,2906.47310000,1735822799999999,10109337.87550500,14424,1526.26710000,5308197.19982700,0
1735822800000000,3480.48000000,3484.40000000,3459.44000000,3462.82000000,7380.26670000,1735823699999999,25635455.76027500,23502,2600.98850000,9036178.01431300,0
1735823700000000,3462.82000000,3469.01000000,3460.34000000,3468.53000000,3688.79220000,1735824599999999,12782212.47434600,23901,1782.17170000,6175487.22784300,0
1735824600000000,3468.53000000,3474.48000000,3464.62000000,3469.93000000,3276.06760000,1735825499999999,11368091.70805300,23429,1365.77390000,4738784.58938300,0
1735825500000000,3469.92000000,3469.93000000,3461.00000000,3465.85000000,3151.29990000,1735826399999999,10915807.79734200,17785,1084.08450000,3755083.54993600,0
1735826400000000,3465.86000000,3467.49000000,3440.38000000,3458.48000000,11275.98400000,1735827299999999,38915815.41077500,49390,5713.14270000,19712961.43138500,0
1735827300000000,3458.49000000,3463.79000000,3448.88000000,3462.58000000,3006.19700000,1735828199999999,10391212.85072800,20056,1250.70530000,4323388.84630600,0
1735828200000000,3462.58000000,3509.99000000,3459.68000000,3479.75000000,26909.71730000,1735829099999999,93714658.55525600,139962,15039.92430000,52386440.71643200,0
1735829100000000,3479.76000000,3498.00000000,3478.50000000,3495.19000000,7275.65530000,1735829999999999,25386543.35689400,71868,4004.63800000,13973353.58356500,0
1735830000000000,3495.15000000,3496.26000000,3478.36000000,3485.62000000,6060.79970000,1735830899999999,21126593.55098600,76772,2543.79380000,8865639.61989000,0
1735830900000000,3485.63000000,3489.08000000,3457.88000000,3469.55000000,6810.80300000,1735831799999999,23649120.92721200,76098,2827.52840000,9819872.82299400,0
1735831800000000,3469.54000000,3472.00000000,3456.52000000,3462.52000000,4474.34440000,1735832699999999,15491748.23173100,50993,2122.02900000,7346780.82791300,0
1735832700000000,3462.51000000,3470.91000000,3457.00000000,3463.51000000,5094.04070000,1735833599999999,17647749.70584200,32220,2279.63430000,7900844.26319200,0
1735833600000000,3463.52000000,3470.98000000,3448.60000000,3469.07000000,4798.47540000,1735834499999999,16594128.37253100,42282,2133.21560000,7377467.11280200,0
1735834500000000,3469.07000000,3484.46000000,3468.23000000,3480.53000000,7394.40960000,1735835399999999,25702996.43158400,45535,3382.19740000,11754746.91286200,0
1735835400000000,3480.53000000,3491.19000000,3476.12000000,3483.49000000,4851.66520000,1735836299999999,16902513.43274200,32752,3181.09790000,11083926.15723800,0
1735836300000000,3483.49000000,3483.62000000,3468.18000000,3469.54000000,3027.16560000,1735837199999999,10528147.16351300,33135,1242.77450000,4322479.85834900,0
1735837200000000,3469.54000000,3478.80000000,3466.50000000,3477.66000000,1877.74070000,1735838099999999,6519843.38300100,36945,1015.80720000,3527439.75196400,0
1735838100000000,3477.67000000,3478.95000000,3462.51000000,3463.39000000,3550.82350000,1735838999999999,12322947.97271000,29491,901.83730000,3130595.58508400,0
1735839000000000,3463.38000000,3463.52000000,3439.94000000,3447.69000000,8996.27570000,1735839899999999,31021490.08580800,62811,4458.06270000,15367567.26418400,0
1735839900000000,3447.69000000,3451.77000000,3428.99000000,3450.46000000,4899.36900000,1735840799999999,16852397.74961100,51089,2558.74940000,8801685.21731100,0
1735840800000000,3450.42000000,3459.79000000,3440.21000000,3452.94000000,2865.34110000,1735841699999999,9885525.95920000,22636,1694.87490000,5847814.64223800,0
1735841700000000,3452.94000000,3463.00000000,3449.53000000,3458.69000000,2452.60190000,1735842599999999,8477094.54574400,25196,1215.92000000,4202593.51054400,0
1735842600000000,3458.69000000,3459.00000000,3449.00000000,3455.13000000,2426.79240000,1735843499999999,8382046.63665700,20302,1315.22380000,4542745.21721100,0
1735843500000000,3455.13000000,3465.53000000,3455.03000000,3465.24000000,2953.05360000,1735844399999999,10220834.16839000,27435,1830.36470000,6335183.78897800,0
1735844400000000,3465.23000000,3470.58000000,3460.84000000,3466.46000000,3306.03630000,1735845299999999,11456580.75580900,25417,1384.66900000,4800011.19683900,0
1735845300000000,3466.45000000,3474.69000000,3465.52000000,3470.65000000,2206.44320000,1735846199999999,7657393.52217100,21947,1326.07160000,4602081.45484800,0
1735846200000000,3470.65000000,3470.65000000,3459.13000000,3465.32000000,1950.24610000,1735847099999999,6757317.43926500,26670,855.89570000,2965143.55794800,0
1735847100000000,3465.33000000,3469.43000000,3460.00000000,3463.18000000,1568.64550000,1735847999999999,5435821.11363000,25222,696.86720000,2414618.45313500,0
1735848000000000,3463.18000000,3470.00000000,3463.18000000,3468.55000000,1617.70340000,1735848899999999,5607730.51319900,22228,666.57490000,2310609.53442200,0
1735848900000000,3468.55000000,3475.28000000,3464.24000000,3468.78000000,1485.25730000,1735849799999999,5155044.66132800,22362,844.42460000,2930836.96416700,0
1735849800000000,3468.78000000,3470.55000000,3454.81000000,3456.50000000,2212.00520000,1735850699999999,7655304.90258300,28106,829.03310000,2869695.24903800,0
1735850700000000,3456.50000000,3461.82000000,3452.04000000,3453.00000000,1915.93820000,1735851599999999,6622294.66544200,28357,823.59360000,2847068.90994400,0
1735851600000000,3453.00000000,3455.93000000,3443.01000000,3446.94000000,2494.95620000,1735852499999999,8603723.17917100,19175,962.13940000,3316911.60716400,0
